tariff.plan,payment.method,sex,age,activation.zone,activation.channel,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc,y
7,Domiciliazione Bancaria,B,36.91,1,7,N,N,75,5440,28.8617,10,1662,5.256,27,2116,0,1,128,12849,56.8867,0,0,0,39,3030,0,0,327,36366,157.3613,0,0,0,118,12162,0,0,179,19132,83.5059,0,0,0,107,10097,0,0,287,30625,133.6131,0,0,0,114,10974,0,0,269,27796,122.2422,0,0,0,140,13151,0,0,356,34907,155.4034,0,0,0,129,14107,0,1,237,27596,118.2599,0,0,0,63,8181,0,0,258,27275,119.3361,0,0,0,97,10067,0,1,943
8,Domiciliazione Bancaria,B,17.63,1,3,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,7389,46.9464,0,0,0,80,6613,0,0,849
7,Domiciliazione Bancaria,B,28.75,3,5,N,N,107,11805,51.17,0,0,0,155,12453,0,0,130,15162,64.8489,0,0,0,197,18012,0,0,237,36410,148.1105,0,0,0,273,27253,0,0,153,21642,89.3517,0,0,0,132,12936,0,0,193,19804,87.2347,0,0,0,230,16579,0,0,269,30747,132.276,0,0,0,227,24070,0,2,401,52006,218.0429,0,0,0,300,31804,0,3,33,4476,18.6209,0,0,0,48,3043,0,2,315,39674,167.3677,0,0,0,224,19925,0,0,1296
8,Carta di Credito,M,16.98,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,M,22.59,4,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,113,1.0959,0,0,0,21,419,0,3,13,632,4.5799,0,0,0,25,1406,0,0,7,631,3.9555,0,0,0,17,973,0,0,23,1425,9.6769,0,0,0,22,2771,0,0,18,1239,8.1042,0,0,0,61,4488,0,0,11,725,4.8511,0,0,0,45,2821,0,0,19
7,Carta di Credito,M,20.72,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,517,2.4805,0,0,0,1,9,0,5,0,0,0,0,0,0,0,0,0,3,111,33835,136.5083,0,0,0,0,0,0,11,135,47350,174.8547,0,0,0,0,0,0,3,984
7,Domiciliazione Bancaria,B,42.72,2,5,N,N,233,30359,138.5762,20,5030,14.7257,116,14066,0,2,240,33623,139.0545,0,0,0,100,11165,0,0,199,28823,118.5067,0,0,0,152,18935,0,0,234,32338,133.7561,0,0,0,134,15505,0,0,299,43608,178.8728,0,0,0,135,13589,0,0,279,30991,133.9281,0,0,0,113,9568,0,0,189,25281,105.4362,0,0,0,84,10523,0,0,182,28133,114.4055,0,0,0,77,8867,0,0,226,37719,151.4215,0,0,0,119,17518,0,0,1274
8,Bollettino Postale,B,24.59,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,91,6654,31.0561,0,0,0,62,6778,0,1,142,7321,38.5096,0,0,0,100,8875,0,0,120,6951,35.6267,0,0,0,96,9373,0,4,138,5744,32.8637,0,0,0,73,7462,0,1,41,2330,11.3393,0,0,0,69,6717,0,2,106,6130,30.1678,0,0,0,69,6390,0,1,110,5061,27.3469,0,0,0,66,4878,5,1,300,17053,87.384,0,0,0,86,7424,0,1,351
7,Carta di Credito,B,25.11,2,5,Y,N,134,16459,69.6716,0,0,0,46,6781,1,4,298,40002,166.7226,0,0,0,116,19566,1,8,357,53045,217.1438,0,0,0,181,23740,0,4,377,51118,212.6532,0,0,0,224,28442,0,2,328,54603,219.3289,0,0,0,237,28552,1,1,365,45797,193.3331,0,0,0,210,22907,0,6,256,32157,135.6216,0,0,0,175,18199,0,2,132,16524,68.7967,0,0,0,102,14084,0,3,316,42821,171.5148,0,0,0,217,25139,0,0,1796
8,Bollettino Postale,M,36.29,4,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1801,10.5703,0,0,0,109,9291,0,0,44,5319,31.6929,0,0,0,49,7796,0,0,98,7797,50.0715,0,0,0,23,3820,0,0,50
8,Domiciliazione Bancaria,M,23.01,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,517,4.4049,0,0,0,20,1763,0,1,74,9119,54.3638,0,0,0,65,10285,0,0,74,7510,46.1186,0,0,0,90,12908,0,0,57,5741,35.3009,0,0,0,51,8239,2,0,91,6301,41.5779,0,0,0,66,8700,5,0,45,4928,29.8951,0,0,0,78,9603,0,0,67,7055,43.0637,0,0,0,103,13064,0,0,421
8,Domiciliazione Bancaria,M,47.6,3,5,Y,N,11,683,4.4581,12,722,3.074,88,4809,0,0,46,2500,16.9114,7,498,1.9884,162,14249,0,0,66,4811,30.079,12,368,2.1603,226,19031,0,0,39,2733,17.3245,4,111,0.6952,155,14224,0,0,39,2891,17.4118,10,699,3.1163,130,11579,0,0,15,593,4.2768,12,666,2.9319,79,7101,0,0,16,549,4.2551,21,1509,5.9181,91,10539,0,1,47,4396,25.5119,27,1191,5.6733,69,6867,0,0,45,3115,19.8015,3,143,0.6735,151,12763,0,5,208
8,Carta di Credito,M,18.85,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.2773,0,0,0,18,362,0,0,0,0,0,0,0,0,2,32,0,0,0
6,Domiciliazione Bancaria,M,42.72,2,5,N,N,306,26436,169.7124,0,0,0,89,9372,0,5,458,35499,167.8402,0,0,0,75,8602,0,0,702,64000,289.5836,0,0,0,169,17322,0,0,338,22280,110.4206,0,0,0,71,6481,0,1,292,15742,83.5529,0,0,0,106,8325,0,0,285,18416,91.9164,0,0,0,74,5080,0,3,175,8493,46.9361,0,0,0,153,10892,0,0,75,4318,22.1116,0,0,0,126,8433,3,4,46,3861,17.873,0,0,0,43,3044,0,0,723
8,Carta di Credito,M,35.4,3,5,N,N,0,0,0,0,0,0,0,0,0,0,16,627,4.8645,0,0,0,20,2088,3,22,26,1811,11.8594,0,0,0,35,4566,3,15,21,1011,7.3492,0,0,0,50,5418,2,16,33,1349,10.3188,0,0,0,33,2487,1,14,23,609,5.2911,0,0,0,35,2456,4,8,24,831,6.7361,0,0,0,50,3274,4,5,2,63,0.5294,0,0,0,0,0,1,0,18,870,6.2135,0,0,0,25,1797,0,1,41
3,Domiciliazione Bancaria,B,35.14,2,5,N,N,37,2695,16.9341,22,1980,7.3027,42,1900,0,0,28,2583,15.4586,21,2140,7.6053,63,1940,0,0,30,2151,13.5647,22,1640,6.4397,79,2782,0,0,23,2591,14.9819,20,1839,6.7392,87,5360,0,0,38,2754,17.3235,22,2832,9.4677,119,4638,0,0,23,2117,12.6744,10,674,2.7455,56,2564,0,0,89,10043,52.9652,31,5215,19.111,119,3746,0,0,71,4371,28.5962,24,1234,5.6144,91,4574,0,0,40,3319,20.1749,28,2307,8.7545,86,4606,0,0,4644
8,Carta di Credito,B,26.03,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5313,30.6295,0,0,0,22,2690,0,4,24,3819,22.0439,0,0,0,12,926,0,0,119,18344,106.1711,0,0,0,69,5081,0,0,0
7,Carta di Credito,B,46.81,1,3,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,25737,101.4037,0,0,0,60,5189,0,0,344,42173,178.8439,0,0,0,144,16311,4,3,259,29259,121.8497,0,0,0,145,14846,5,10,188,31635,121.8172,0,0,0,51,5148,5,2,159,25315,90.7064,0,0,0,124,12531,2,3,368
3,Bollettino Postale,M,35.08,3,5,N,N,498,37193,230.9301,104,7301,29.1839,261,22879,0,0,489,36150,226.1709,135,10127,39.6773,224,24448,0,0,459,34362,214.483,107,6993,28.8204,242,22089,0,0,378,25556,162.9654,96,7217,28.151,194,15616,0,0,245,14168,94.2353,79,4111,18.6064,153,12688,0,0,468,32120,204.4906,66,4346,17.8157,154,13682,0,0,470,38263,234.7725,89,3827,18.6632,336,16040,0,1,56,6363,36.7413,22,1683,6.5492,94,2538,0,0,17,756,5.4342,6,461,1.7916,18,1594,0,0,6579
8,Bollettino Postale,M,45.44,2,7,Y,N,7,402,3.4742,7,344,1.5081,39,897,0,0,6,248,2.3179,5,476,1.6031,38,534,0,0,8,516,4.3589,5,165,0.8935,47,682,0,0,3,79,0.8506,5,386,1.3975,36,731,0,0,12,1025,8.254,10,889,3.061,61,2315,0,0,12,664,5.8726,6,493,1.7157,65,2719,0,0,12,400,3.9778,6,196,1.0675,58,948,0,0,21,1121,10.279,14,1540,4.816,17,252,0,0,9,565,4.7963,6,382,1.4915,8,392,0,0,731
7,Carta di Credito,M,19.31,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,11543,70.6017,0,0,0,178,12947,0,0,54,15929,296.9493,0,0,0,102,11388,0,0,93,19303,118.704,0,0,0,115,24662,0,1,3598
7,Carta di Credito,B,33.14,1,7,N,Y,84,6504,40.3177,22,1661,6.4924,137,8835,1,0,127,12009,71.3361,8,939,3.2129,124,11894,2,0,117,8049,51.2454,26,1753,7.14,146,13709,3,0,150,11491,71.2964,17,1177,4.7473,179,13647,0,0,141,10864,67.3134,20,1703,6.3937,160,10556,0,0,113,8514,52.9869,10,2321,6.9309,135,8321,5,0,132,10761,65.9887,23,2385,8.4363,184,12497,7,0,18,2710,15.0439,11,1463,4.8542,21,1365,0,0,137,11849,55.8021,0,0,0,127,11829,6,1,613
7,Carta di Credito,M,42.95,2,5,N,N,92,5827,49.3831,31,2168,8.1512,68,2299,0,0,209,15949,130.6398,85,6156,22.8346,246,9185,0,0,110,6738,57.2498,58,3313,13.5606,300,19726,0,4,125,8484,70.9756,52,4825,17.6329,212,20866,0,1,184,12132,102.039,139,12714,47.3173,342,29779,0,0,127,8111,68.633,95,8201,30.6522,282,22464,0,3,113,9922,79.5757,165,14643,54.2517,398,35269,0,2,84,6093,50.2538,81,6219,24.2141,201,16219,0,4,182,11125,59.8465,10,836,3.1566,288,24784,3,1,341
6,Domiciliazione Bancaria,B,34.45,2,5,N,N,100,11841,50.5678,0,0,0,131,11756,2,3,152,23823,96.659,0,0,0,211,29082,2,0,142,16391,70.0594,0,0,0,177,10050,2,0,99,10887,47.12,0,0,0,66,6752,17,1,112,13636,57.806,0,0,0,96,7486,7,1,108,11261,49.4254,0,0,0,78,5911,0,0,135,9411,45.9259,0,0,0,101,6037,1,1,127,11070,38.821,0,0,0,67,6993,4,4,107,9173,35.1862,0,0,0,41,5228,2,0,621
7,Domiciliazione Bancaria,B,35.14,2,5,N,N,7,580,3.545,10,1049,3.6994,35,479,0,0,23,1609,10.2031,11,569,2.5823,22,711,0,0,24,3110,17.6091,25,2114,7.954,25,1317,0,0,51,5567,32.354,13,2859,8.6078,32,1842,0,0,40,4496,26.0072,19,2199,7.5496,36,1530,0,0,6,987,5.4218,1,64,0.266,22,1156,0,0,3,73,0.6652,3,92,0.5438,28,500,0,0,4,317,1.7694,8,441,1.9465,20,569,0,0,11,967,4.4219,0,0,0,4,340,0,0,0
8,Carta di Credito,F,24.42,1,5,N,N,0,0,0,0,0,0,0,0,0,0,9,245,2.1846,0,0,0,3,213,0,0,4,119,1.0226,0,0,0,2,29,0,0,2,61,0.519,0,0,0,9,367,0,0,14,748,5.2797,0,0,0,5,128,0,0,8,345,2.5947,0,0,0,9,253,0,0,5,113,1.0959,0,0,0,4,57,0,0,7,497,3.2692,0,0,0,2,38,0,0,15,1045,6.903,0,0,0,12,331,0,0,0
7,Carta di Credito,B,28.45,1,5,N,N,180,12288,60.2499,0,0,0,81,2980,0,0,220,18991,87.2626,0,0,0,125,5752,0,0,289,20149,98.3287,0,0,0,239,13258,0,1,351,26039,124.3282,0,0,0,219,14432,0,0,293,18582,93.3057,0,0,0,229,11654,0,0,367,26713,128.6887,0,0,0,195,9273,0,0,318,24825,116.7972,0,0,0,234,11296,0,2,139,10854,51.2418,0,0,0,58,3032,0,0,248,22176,100.974,0,0,0,86,6041,0,0,2128
8,Domiciliazione Bancaria,M,24.09,3,3,Y,N,0,0,0,0,0,0,0,0,0,0,7,442,2.9877,0,0,0,17,2050,0,0,8,175,1.6444,0,0,0,43,2490,0,3,18,3956,9.0385,0,0,0,38,2357,0,0,15,4445,23.568,0,0,0,8,66,2,4,13,3676,16.1419,0,0,0,8,143,0,0,7,2360,4.4534,0,0,0,15,170,0,0,31,13316,41.5288,0,0,0,44,5002,0,0,35,13312,53.7595,0,0,0,18,1451,1,0,196
7,Domiciliazione Bancaria,M,26.13,1,5,Y,N,159,16651,72.9056,0,0,0,36,1804,0,0,19,2292,9.7517,0,0,0,60,4559,0,0,88,15334,60.9915,0,0,0,148,8766,0,1,26,4049,16.4471,0,0,0,73,14134,0,0,96,12473,52.3031,0,0,0,62,7618,0,0,17,1587,7.1493,0,0,0,75,3853,0,1,111,13101,55.9875,0,0,0,123,8387,0,0,104,17770,70.5666,0,0,0,42,6247,3,3,229,21870,92.8502,0,0,0,57,4221,0,4,354
7,Carta di Credito,B,39.57,1,5,N,Y,266,19371,121.717,106,4927,22.9586,298,28069,16,0,216,11362,67.1125,38,1444,7.5955,229,18547,4,1,517,27235,145.5376,0,0,0,303,21936,9,1,577,36344,174.063,0,0,0,316,33346,1,1,574,38305,178.4028,0,0,0,358,29595,3,0,476,38901,151.9752,0,0,0,309,25717,9,4,437,38768,129.1044,0,0,0,307,26387,25,0,228,21391,64.192,0,0,0,134,12682,10,0,454,42573,146.1248,0,0,0,307,28991,33,1,3034
8,Carta di Credito,F,44.59,1,3,N,N,45,3060,20.619,0,0,0,19,2820,0,1,75,9164,54.6969,0,0,0,31,2895,0,2,92,9456,57.948,0,0,0,23,1743,0,0,34,3152,19.5567,0,0,0,11,1240,0,0,17,2252,13.2941,0,0,0,4,225,0,0,10,817,5.2193,0,0,0,0,0,0,0,3,99,0.817,0,0,0,7,1040,0,0,2,42,0.4219,0,0,0,0,0,0,0,11,449,3.4365,0,0,0,2,186,0,0,0
8,Carta di Credito,M,25.6,2,5,N,N,3,148,1.0685,0,0,0,9,221,0,1,5,429,2.7145,0,0,0,5,218,0,0,25,1618,10.8714,0,0,0,17,922,0,0,6,893,5.1945,0,0,0,11,969,0,0,12,754,5.1026,0,0,0,8,695,0,0,6,447,2.9097,0,0,0,10,793,0,0,9,405,3.0042,0,0,0,17,2319,0,0,17,1857,11.2701,0,0,0,10,675,0,0,7,713,4.3759,0,0,0,2,28,0,0,0
7,Carta di Credito,M,16.98,4,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Domiciliazione Bancaria,M,36.39,2,7,N,N,44,2984,19.0624,22,3699,10.5729,465,31601,0,0,43,3771,21.9814,21,3882,11.7866,369,25339,0,0,38,2688,17.0023,12,983,3.7366,316,18137,0,0,23,1689,8.1156,1,38,0.1999,199,7728,0,0,17,1280,6.1056,0,0,0,582,20472,0,0,19,1119,5.7652,0,0,0,97,3570,0,0,32,1878,9.6856,0,0,0,568,35295,0,0,20,3437,13.6417,0,0,0,179,29545,0,0,20,1242,6.2863,0,0,0,188,27086,0,0,337
8,Carta di Credito,B,20.49,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2057,13.6365,0,0,0,10,248,0,0,11,701,4.7271,0,0,0,46,2006,0,6,26,2625,16.1341,0,0,0,22,1199,1,3,12,705,4.8516,0,0,0,0,0,0,0,0
8,Carta di Credito,M,20.68,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1146,9.1754,0,0,0,40,6137,0,0,49,1841,14.4944,0,0,0,61,4423,0,0,53,5738,34.8717,0,0,0,31,2044,0,0,47,3235,21.3261,0,0,0,66,5418,0,0,103
7,Domiciliazione Bancaria,F,37.47,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8301,32.9608,0,0,0,12,4453,0,0,194,26883,111.3961,0,0,0,60,16601,8,1,196,24147,102.3049,0,0,0,64,15608,2,5,209,23027,99.8409,0,0,0,54,7487,18,0,186,20725,89.6419,0,0,0,43,4708,15,3,325
3,Bollettino Postale,B,41.08,3,7,Y,N,49,2948,19.4043,6,251,1.2586,121,7981,0,0,35,1670,11.7396,3,183,0.7752,82,8183,0,0,47,2961,19.2618,10,463,2.2104,118,13440,0,0,66,5020,31.24,7,409,1.7632,140,15971,0,0,82,7819,46.1005,8,453,2.1371,171,18512,0,0,53,4313,26.2536,5,185,0.9869,186,17406,0,0,50,2323,16.3634,8,489,2.0689,93,7221,0,0,49,3661,22.8713,32,3410,11.9704,97,12418,0,0,57,3981,25.2553,12,640,2.8653,120,15532,0,0,3406
7,Domiciliazione Bancaria,B,46.85,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2168,11.4979,0,0,0,161,10453,0,2,32,4353,17.9954,0,0,0,86,13518,0,1,30,2914,13.0018,0,0,0,77,8711,0,0,356
8,Bollettino Postale,M,35.9,2,2,Y,N,20,2162,12.584,14,761,3.3792,54,7678,0,0,27,3638,20.4884,1,7,0.1209,46,10879,0,4,33,1747,12.3598,0,0,0,54,12075,0,0,47,4308,26.9239,0,0,0,48,11919,0,0,99,9337,57.853,0,0,0,76,8000,27,8,181,19945,120.7745,0,0,0,128,11735,28,0,145,18745,105.6516,0,0,0,99,13925,17,2,91,12095,65.1319,0,0,0,81,17735,28,0,136,19645,106.811,0,0,0,100,14728,19,0,298
3,Domiciliazione Bancaria,B,44.42,2,7,N,N,35,4215,24.0189,8,745,2.7191,69,8151,0,0,29,2776,16.5003,3,138,0.6605,59,5240,0,0,51,4681,28.0421,5,140,0.8723,116,13124,0,0,22,2786,15.8268,1,57,0.2479,51,5243,0,0,41,6404,35.1836,7,557,2.1381,43,2963,0,0,49,5926,33.8904,6,696,2.3876,77,9601,0,0,44,5102,30.1296,1,186,0.1234,62,8537,0,0,37,4611,26.7029,10,2551,7.281,47,7118,0,0,71,9237,52.2732,7,730,2.5782,80,11070,0,0,17651
8,Carta di Credito,M,26.06,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,M,15.57,4,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,B,28.13,2,5,N,N,17,1178,7.7913,0,0,0,66,7480,0,0,43,3824,24.0318,0,0,0,78,8041,0,0,22,2468,14.9163,0,0,0,51,6051,0,0,13,1241,7.7004,0,0,0,46,10672,0,0,12,1416,8.4937,0,0,0,71,11297,0,0,0,0,0,0,0,0,13,1527,0,0,10,1008,6.197,0,0,0,23,2768,0,0,8,334,2.5374,0,0,0,20,2687,0,0,28,3597,21.3193,0,0,0,27,3266,0,0,48
6,Bollettino Postale,B,32,1,5,N,N,16,1804,7.7835,0,0,0,50,1147,0,0,57,6161,26.8253,0,0,0,57,1458,0,2,44,3812,17.4991,0,0,0,47,2841,0,0,53,5353,23.5628,0,0,0,49,1815,0,0,33,3001,13.6076,0,0,0,32,689,0,0,31,3237,14.2026,0,0,0,27,582,0,1,83,12198,50.024,0,0,0,41,769,0,0,96,12383,51.9974,0,0,0,6,237,3,0,22,5623,21.3813,0,0,0,18,235,0,0,0
7,Domiciliazione Bancaria,M,39.08,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547
8,Carta di Credito,F,20.65,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,747,4.8604,0,0,0,11,370,0,0,3,263,1.6573,0,0,0,0,0,0,0,1,72,0.472,0,0,0,0,0,0,0,6,420,2.7718,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,M,37.21,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3513,20.272,0,0,0,8,458,0,2,63,6473,39.6701,0,0,0,17,952,1,6,32
7,Bollettino Postale,M,38.81,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10120,50.4584,12,1022,3.6297,84,5750,0,0,274,29404,152.721,48,5734,17.7672,475,25344,0,0,332,30064,162.3069,39,7008,21.8363,499,28379,0,1,435,45414,239.2585,40,8866,26.0573,554,32892,0,0,351,48490,248.2613,68,25788,69.1758,494,23931,0,0,182,31098,147.9226,29,5472,15.1022,180,7447,0,0,37,3188,14.5517,0,0,0,142,3909,0,0,0
8,Carta di Credito,B,37.5,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,7236,34.1977,0,0,0,159,10988,0,5,60,5867,30.3522,0,0,0,77,7051,0,2,136,11727,74.0238,0,0,0,189,21215,0,1,446
8,Bollettino Postale,F,26.06,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1759,11.1808,0,0,0,0,0,0,1,71,9746,57.2663,0,0,0,30,2237,0,0,86,17623,99.1721,0,0,0,18,1780,0,2,48,9181,51.8926,0,0,0,6,901,0,2,82,15203,86.3583,0,0,0,28,5058,0,1,98,22364,124.4894,0,0,0,38,3920,0,0,1183
7,Bollettino Postale,F,38.91,4,5,Y,N,200,18115,108.6842,17,1000,4.2974,153,12540,0,0,168,15649,93.488,11,884,3.3823,192,15780,0,0,191,11580,76.0669,12,918,3.5723,285,21190,0,0,182,14417,88.8368,30,1370,6.5807,208,22174,0,0,175,13258,82.4441,49,6475,30.2463,279,29056,0,4,253,16387,105.7559,30,2103,8.4957,290,33107,0,0,334,22977,112.3686,11,1342,3.184,311,32614,0,4,377,44563,178.2097,0,0,0,140,21412,0,0,419,26989,130.1347,0,0,0,281,23031,0,2,142
7,Domiciliazione Bancaria,B,49.83,2,7,N,N,12,1122,4.9193,19,1211,2.9516,19,927,0,0,17,839,3.9354,15,804,2.0333,18,956,0,0,25,746,4.3672,28,1835,4.7881,19,683,0,0,36,1572,7.2149,38,2150,5.1816,32,1412,0,0,34,1266,6.8214,16,3091,6.4278,18,551,0,0,31,1511,8.002,27,3128,7.674,7,182,0,0,24,859,5.1238,17,806,2.2957,9,348,0,0,59,3570,18.124,0,0,0,19,1158,0,0,52,2960,15.4317,0,0,0,16,533,0,0,209
